retn_code,usda_fdgrp,retn_desc,nutr_no,tagname,cooking_method,retention_factor_pct,source_date
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",405,RIBF,simmered,100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",406,NIA,simmered,95,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",415,VITB6A,simmered,65,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",417,FOL,simmered,70,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",431,FOLAC,simmered,70,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",432,FOLFD,simmered,70,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",421,CHOLN,simmered,70,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",418,VITB12,simmered,65,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",318,,simmered,80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",392,VITA_RAE,simmered,80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",221,ALC,simmered,100,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",321,CARTB,simmered,80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",322,CARTA,simmered,80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",334,CRYPXB,simmered,80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",337,LYCPN,simmered,80,09/1975
0852,05,"CHICKEN,BROWN,SIMMER,W/DRIPPINGS",338,,simmered,80,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",301,CA,simmered,80,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",303,FE,simmered,90,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",304,MG,simmered,65,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",305,P,simmered,70,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",306,K,simmered,60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",307,NA,simmered,70,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",309,ZN,simmered,100,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",312,CU,simmered,90,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",401,VITC,simmered,80,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",404,THIA,simmered,55,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",405,RIBF,simmered,95,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",406,NIA,simmered,60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",415,VITB6A,simmered,50,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",417,FOL,simmered,60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",431,FOLAC,simmered,60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",432,FOLFD,simmered,60,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",421,CHOLN,simmered,70,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",418,VITB12,simmered,50,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",318,,simmered,75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",392,VITA_RAE,simmered,75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",221,ALC,simmered,100,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",321,CARTB,simmered,75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",322,CARTA,simmered,75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",334,CRYPXB,simmered,75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",337,LYCPN,simmered,75,09/1975
0851,05,"CHICKEN,BROWN,SIMMER,WO/DRIPPINGS",338,,simmered,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",301,CA,fried,95,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",303,FE,fried,90,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",304,MG,fried,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",305,P,fried,80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",306,K,fried,80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",307,NA,fried,80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",309,ZN,fried,100,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",312,CU,fried,95,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",401,VITC,fried,80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",404,THIA,fried,70,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",405,RIBF,fried,90,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",406,NIA,fried,80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",415,VITB6A,fried,80,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",417,FOL,fried,60,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",431,FOLAC,fried,60,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",432,FOLFD,fried,60,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",421,CHOLN,fried,70,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",418,VITB12,fried,65,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",318,,fried,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",392,VITA_RAE,fried,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",221,ALC,fried,100,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",321,CARTB,fried,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",322,CARTA,fried,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",334,CRYPXB,fried,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",337,LYCPN,fried,75,09/1975
0804,05,"CHICKEN,FRIED,W/COATING",338,,fried,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",301,CA,fried,95,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",303,FE,fried,90,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",304,MG,fried,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",305,P,fried,80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",306,K,fried,80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",307,NA,fried,80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",309,ZN,fried,100,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",312,CU,fried,95,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",401,VITC,fried,80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",404,THIA,fried,70,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",405,RIBF,fried,90,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",406,NIA,fried,80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",415,VITB6A,fried,80,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",417,FOL,fried,60,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",431,FOLAC,fried,60,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",432,FOLFD,fried,60,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",421,CHOLN,fried,70,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",418,VITB12,fried,65,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",318,,fried,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",392,VITA_RAE,fried,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",221,ALC,fried,100,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",321,CARTB,fried,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",322,CARTA,fried,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",334,CRYPXB,fried,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",337,LYCPN,fried,75,09/1975
0803,05,"CHICKEN,FRIED,WO/COATING",338,,fried,75,09/1975
0864,05,"CHICKEN,REHEATED",301,CA,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",303,FE,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",304,MG,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",305,P,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",306,K,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",307,NA,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",309,ZN,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",312,CU,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",401,VITC,reheated,95,09/1975
0864,05,"CHICKEN,REHEATED",404,THIA,reheated,95,09/1975
0864,05,"CHICKEN,REHEATED",405,RIBF,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",406,NIA,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",415,VITB6A,reheated,95,09/1975
0864,05,"CHICKEN,REHEATED",417,FOL,reheated,95,09/1975
0864,05,"CHICKEN,REHEATED",431,FOLAC,reheated,95,09/1975
0864,05,"CHICKEN,REHEATED",432,FOLFD,reheated,95,09/1975
0864,05,"CHICKEN,REHEATED",421,CHOLN,reheated,70,09/1975
0864,05,"CHICKEN,REHEATED",418,VITB12,reheated,95,09/1975
0864,05,"CHICKEN,REHEATED",318,,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",392,VITA_RAE,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",221,ALC,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",321,CARTB,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",322,CARTA,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",334,CRYPXB,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",337,LYCPN,reheated,100,09/1975
0864,05,"CHICKEN,REHEATED",338,,reheated,100,09/1975
0805,05,"CHICKEN,ROASTED",301,CA,roasted,95,09/1975
0805,05,"CHICKEN,ROASTED",303,FE,roasted,90,09/1975
0805,05,"CHICKEN,ROASTED",304,MG,roasted,75,09/1975
0805,05,"CHICKEN,ROASTED",305,P,roasted,80,09/1975
0805,05,"CHICKEN,ROASTED",306,K,roasted,80,09/1975
0805,05,"CHICKEN,ROASTED",307,NA,roasted,80,09/1975
0805,05,"CHICKEN,ROASTED",309,ZN,roasted,100,09/1975
0805,05,"CHICKEN,ROASTED",312,CU,roasted,95,09/1975
0805,05,"CHICKEN,ROASTED",401,VITC,roasted,80,09/1975
0805,05,"CHICKEN,ROASTED",404,THIA,roasted,70,09/1975
0805,05,"CHICKEN,ROASTED",405,RIBF,roasted,90,09/1975
0805,05,"CHICKEN,ROASTED",406,NIA,roasted,80,09/1975
0805,05,"CHICKEN,ROASTED",415,VITB6A,roasted,80,09/1975
0805,05,"CHICKEN,ROASTED",417,FOL,roasted,60,09/1975
0805,05,"CHICKEN,ROASTED",431,FOLAC,roasted,60,09/1975
0805,05,"CHICKEN,ROASTED",432,FOLFD,roasted,60,09/1975
0805,05,"CHICKEN,ROASTED",421,CHOLN,roasted,70,09/1975
0805,05,"CHICKEN,ROASTED",418,VITB12,roasted,65,09/1975
0805,05,"CHICKEN,ROASTED",318,,roasted,75,09/1975
0805,05,"CHICKEN,ROASTED",392,VITA_RAE,roasted,75,09/1975
0805,05,"CHICKEN,ROASTED",221,ALC,roasted,100,09/1975
0805,05,"CHICKEN,ROASTED",321,CARTB,roasted,75,09/1975
0805,05,"CHICKEN,ROASTED",322,CARTA,roasted,75,09/1975
0805,05,"CHICKEN,ROASTED",334,CRYPXB,roasted,75,09/1975
0805,05,"CHICKEN,ROASTED",337,LYCPN,roasted,75,09/1975
0805,05,"CHICKEN,ROASTED",338,,roasted,75,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",301,CA,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",303,FE,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",304,MG,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",305,P,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",306,K,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",307,NA,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",309,ZN,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",312,CU,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",401,VITC,simmered,85,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",404,THIA,simmered,75,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",405,RIBF,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",406,NIA,simmered,95,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",415,VITB6A,simmered,65,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",417,FOL,simmered,70,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",431,FOLAC,simmered,70,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",432,FOLFD,simmered,70,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",421,CHOLN,simmered,70,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",418,VITB12,simmered,65,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",318,,simmered,80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",392,VITA_RAE,simmered,80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",221,ALC,simmered,100,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",321,CARTB,simmered,80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",322,CARTA,simmered,80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",334,CRYPXB,simmered,80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",337,LYCPN,simmered,80,09/1975
0856,05,"CHICKEN,SIMMERED,W/DRIPPINGS",338,,simmered,80,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",301,CA,simmered,80,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",303,FE,simmered,90,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",304,MG,simmered,65,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",305,P,simmered,70,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",306,K,simmered,60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",307,NA,simmered,70,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",309,ZN,simmered,100,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",312,CU,simmered,90,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",401,VITC,simmered,80,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",404,THIA,simmered,55,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",405,RIBF,simmered,95,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",406,NIA,simmered,60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",415,VITB6A,simmered,50,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",417,FOL,simmered,60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",431,FOLAC,simmered,60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",432,FOLFD,simmered,60,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",421,CHOLN,simmered,70,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",418,VITB12,simmered,50,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",318,,simmered,75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",392,VITA_RAE,simmered,75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",221,ALC,simmered,100,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",321,CARTB,simmered,75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",322,CARTA,simmered,75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",334,CRYPXB,simmered,75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",337,LYCPN,simmered,75,09/1975
0855,05,"CHICKEN,SIMMERED,WO/DRIPPINGS",338,,simmered,75,09/1975
1860,05,"TURKEY,REHEATED",301,CA,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",303,FE,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",304,MG,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",305,P,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",306,K,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",307,NA,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",309,ZN,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",312,CU,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",401,VITC,reheated,95,09/1975
1860,05,"TURKEY,REHEATED",404,THIA,reheated,95,09/1975
1860,05,"TURKEY,REHEATED",405,RIBF,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",406,NIA,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",415,VITB6A,reheated,95,09/1975
1860,05,"TURKEY,REHEATED",417,FOL,reheated,95,09/1975
1860,05,"TURKEY,REHEATED",431,FOLAC,reheated,95,09/1975
1860,05,"TURKEY,REHEATED",432,FOLFD,reheated,95,09/1975
1860,05,"TURKEY,REHEATED",421,CHOLN,reheated,70,09/1975
1860,05,"TURKEY,REHEATED",418,VITB12,reheated,95,09/1975
1860,05,"TURKEY,REHEATED",318,,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",392,VITA_RAE,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",221,ALC,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",321,CARTB,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",322,CARTA,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",334,CRYPXB,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",337,LYCPN,reheated,100,09/1975
1860,05,"TURKEY,REHEATED",338,,reheated,100,09/1975
1805,05,"TURKEY,ROASTED",301,CA,roasted,100,09/1975
1805,05,"TURKEY,ROASTED",303,FE,roasted,95,09/1975
1805,05,"TURKEY,ROASTED",304,MG,roasted,80,09/1975
1805,05,"TURKEY,ROASTED",305,P,roasted,80,09/1975
1805,05,"TURKEY,ROASTED",306,K,roasted,75,09/1975
1805,05,"TURKEY,ROASTED",307,NA,roasted,75,09/1975
1805,05,"TURKEY,ROASTED",309,ZN,roasted,100,09/1975
1805,05,"TURKEY,ROASTED",312,CU,roasted,70,09/1975
1805,05,"TURKEY,ROASTED",401,VITC,roasted,80,09/1975
1805,05,"TURKEY,ROASTED",404,THIA,roasted,65,09/1975
1805,05,"TURKEY,ROASTED",405,RIBF,roasted,85,09/1975
1805,05,"TURKEY,ROASTED",406,NIA,roasted,90,09/1975
1805,05,"TURKEY,ROASTED",415,VITB6A,roasted,70,09/1975
1805,05,"TURKEY,ROASTED",417,FOL,roasted,60,09/1975
1805,05,"TURKEY,ROASTED",431,FOLAC,roasted,60,09/1975
1805,05,"TURKEY,ROASTED",432,FOLFD,roasted,60,09/1975
1805,05,"TURKEY,ROASTED",421,CHOLN,roasted,70,09/1975
1805,05,"TURKEY,ROASTED",418,VITB12,roasted,65,09/1975
1805,05,"TURKEY,ROASTED",318,,roasted,75,09/1975
1805,05,"TURKEY,ROASTED",392,VITA_RAE,roasted,75,09/1975
1805,05,"TURKEY,ROASTED",221,ALC,roasted,100,09/1975
1805,05,"TURKEY,ROASTED",321,CARTB,roasted,75,09/1975
1805,05,"TURKEY,ROASTED",322,CARTA,roasted,75,09/1975
1805,05,"TURKEY,ROASTED",334,CRYPXB,roasted,75,09/1975
1805,05,"TURKEY,ROASTED",337,LYCPN,roasted,75,09/1975
1805,05,"TURKEY,ROASTED",338,,roasted,75,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",301,CA,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",303,FE,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",304,MG,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",305,P,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",306,K,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",307,NA,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",309,ZN,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",312,CU,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",401,VITC,simmered,85,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",404,THIA,simmered,75,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",405,RIBF,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",406,NIA,simmered,95,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",415,VITB6A,simmered,70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",417,FOL,simmered,70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",431,FOLAC,simmered,70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",432,FOLFD,simmered,70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",421,CHOLN,simmered,70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",418,VITB12,simmered,70,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",318,,simmered,80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",392,VITA_RAE,simmered,80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",221,ALC,simmered,100,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",321,CARTB,simmered,80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",322,CARTA,simmered,80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",334,CRYPXB,simmered,80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",337,LYCPN,simmered,80,09/1975
1852,05,"TURKEY,SIMMERED,W/DRIPPINGS",338,,simmered,80,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",301,CA,simmered,85,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",303,FE,simmered,95,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",304,MG,simmered,65,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",305,P,simmered,70,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",306,K,simmered,55,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",307,NA,simmered,70,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",309,ZN,simmered,100,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",312,CU,simmered,95,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",401,VITC,simmered,80,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",404,THIA,simmered,55,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",405,RIBF,simmered,95,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",406,NIA,simmered,60,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",415,VITB6A,simmered,50,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",417,FOL,simmered,60,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",431,FOLAC,simmered,60,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",432,FOLFD,simmered,60,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",421,CHOLN,simmered,70,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",418,VITB12,simmered,50,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",318,,simmered,75,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",392,VITA_RAE,simmered,75,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",221,ALC,simmered,100,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",321,CARTB,simmered,75,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",322,CARTA,simmered,75,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",334,CRYPXB,simmered,75,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",337,LYCPN,simmered,75,09/1975
1851,05,"TURKEY,SIMMERED,WO/DRIPPINGS",338,,simmered,75,09/1975
0357,08,"CEREAL,INST,COOKED",301,CA,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",303,FE,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",304,MG,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",305,P,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",306,K,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",307,NA,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",309,ZN,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",312,CU,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",401,VITC,cooked,90,09/1975
0357,08,"CEREAL,INST,COOKED",404,THIA,cooked,90,09/1975
0357,08,"CEREAL,INST,COOKED",405,RIBF,cooked,95,09/1975
0357,08,"CEREAL,INST,COOKED",406,NIA,cooked,95,09/1975
0357,08,"CEREAL,INST,COOKED",415,VITB6A,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",417,FOL,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",431,FOLAC,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",432,FOLFD,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",421,CHOLN,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",418,VITB12,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",318,,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",392,VITA_RAE,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",221,ALC,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",321,CARTB,cooked,100,09/1975
0357,08,"CEREAL,INST,COOKED",322,CARTA,cooked,100,09/1975
